Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumStorePurchases,NumWebVisitsMonth,Complain,WebPurchases,Age,Total_Spending,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
70379.0,0,84,553,25,142,65,67,8,13,4,0,1,49,860,0,0,1,0,0,1,0,0
79419.0,0,96,751,127,687,20,15,31,4,2,0,1,55,1631,0,0,1,0,0,0,1,0
64014.0,2,56,406,0,30,0,0,8,5,7,0,1,79,444,0,0,0,1,0,0,1,0
76998.0,0,85,1449,89,161,69,35,107,8,6,0,1,70,1910,0,1,0,0,1,0,0,0
49854.0,1,63,123,17,171,39,0,30,5,6,0,1,53,380,0,0,1,0,0,0,1,0
60585.0,1,17,267,42,309,55,42,21,9,5,0,1,54,736,0,0,0,1,1,0,0,0
42873.0,1,11,209,0,40,3,2,15,4,8,0,1,75,269,0,0,0,1,0,0,0,0
87679.0,0,62,1259,172,815,97,148,33,10,4,0,1,37,2524,0,1,0,0,0,0,1,0
57867.0,1,48,344,35,178,15,23,17,9,6,0,1,47,612,0,1,0,0,0,0,1,0
35765.0,1,86,22,3,30,0,5,15,4,6,0,0,35,75,0,1,0,0,1,0,0,0
65492.0,0,73,247,161,295,210,85,47,13,2,0,1,66,1045,0,1,0,0,1,0,0,0
32952.0,1,36,38,0,12,3,1,1,3,7,0,0,48,55,0,1,0,0,0,0,0,0
53374.0,0,34,896,10,101,13,10,34,9,9,0,1,56,1064,0,0,0,1,0,0,1,0
71706.0,0,16,931,56,253,91,98,14,7,5,0,1,66,1443,0,1,0,0,0,0,1,0
68487.0,0,48,758,12,385,33,89,89,13,4,0,1,37,1366,0,1,0,0,1,0,0,0
53253.0,1,61,216,9,57,20,9,125,5,5,0,1,50,436,0,0,1,0,0,0,1,0
42014.0,1,56,244,15,108,4,15,50,6,8,0,1,48,436,0,1,0,0,1,0,0,0
54108.0,1,74,539,6,91,8,6,97,9,8,0,1,52,747,0,0,1,0,1,0,0,0
49667.0,0,35,1181,26,120,17,13,39,5,8,0,1,70,1396,0,0,0,1,0,1,0,0
63206.0,0,65,750,8,125,11,8,26,6,2,0,1,51,928,0,0,1,0,1,0,0,0
57136.0,1,48,306,5,109,21,109,92,10,6,0,1,53,642,0,0,1,0,1,0,0,0
46772.0,0,88,350,104,189,197,151,57,5,8,0,1,50,1048,0,0,0,0,0,0,1,0
78931.0,0,19,331,197,170,58,152,35,13,1,0,0,54,943,0,0,0,1,1,0,0,0
53977.0,0,21,620,16,165,0,24,82,12,5,0,1,67,907,0,1,0,0,0,0,1,0
73538.0,0,92,811,76,428,99,137,107,9,7,0,1,60,1658,0,1,0,0,1,0,0,0
79529.0,0,1,423,42,706,73,197,197,9,2,0,1,39,1638,0,1,0,0,1,0,0,0
20981.0,0,14,2,12,10,6,13,30,2,8,0,0,48,73,0,0,0,0,0,0,1,0
51766.0,1,74,60,51,87,6,20,51,4,5,0,1,45,275,0,1,0,0,0,1,0,0
55759.0,0,84,675,0,85,10,7,77,8,8,0,1,63,854,0,1,0,0,1,0,0,0
37787.0,1,50,40,1,40,4,3,18,3,8,0,0,53,106,0,0,1,0,1,0,0,0
27242.0,1,2,3,17,26,20,1,39,3,9,0,0,55,106,0,1,0,0,0,1,0,0
87188.0,0,73,910,111,724,49,74,55,6,3,0,1,42,1923,0,0,0,1,0,1,0,0
69930.0,0,21,252,98,827,219,70,196,12,3,0,1,54,1662,0,1,0,0,0,0,1,0
37697.0,1,82,34,6,21,11,4,8,3,6,0,0,49,84,0,1,0,0,0,1,0,0
3502.0,1,56,2,1,1,0,0,1,0,14,0,0,52,5,0,1,0,0,0,1,0,0
58597.0,1,20,490,0,184,10,28,21,9,7,0,1,49,733,0,1,0,0,1,0,0,0
82032.0,0,54,332,194,377,149,125,57,7,1,0,1,77,1234,0,0,0,1,0,0,0,1
28087.0,1,77,53,8,17,13,0,21,2,7,0,0,67,112,0,1,0,0,0,0,1,0
74004.0,0,5,784,48,560,42,176,48,4,3,0,1,38,1658,0,0,0,1,0,1,0,0
19740.0,0,65,7,11,3,10,4,20,3,5,0,0,65,55,0,1,0,0,0,0,1,0
57036.0,0,33,1171,43,219,19,14,47,13,9,0,1,50,1513,0,0,0,0,1,0,0,0
53083.0,1,65,215,7,33,3,0,13,5,7,0,1,67,271,0,0,0,0,0,0,1,0
69283.0,0,41,674,62,134,0,26,8,13,5,0,1,50,904,0,0,0,1,1,0,0,0
23331.0,1,92,5,36,7,0,10,45,3,8,0,0,37,103,0,0,0,0,1,0,0,0
23331.0,1,97,104,20,101,24,15,5,5,9,0,1,37,269,0,0,0,0,0,1,0,0
9255.0,1,91,9,0,7,2,0,4,2,8,0,0,36,22,0,1,0,0,0,1,0,0
67786.0,0,0,431,82,441,80,20,102,6,1,0,0,66,1156,0,0,0,1,0,0,0,1
71969.0,0,59,1000,0,76,0,0,10,9,8,0,0,54,1086,0,0,0,1,1,0,0,0
59235.0,1,4,448,40,469,80,0,91,12,7,0,1,58,1128,0,0,1,0,0,1,0,0
31928.0,1,5,33,4,24,4,2,5,4,7,0,0,36,72,0,1,0,0,0,0,1,0
74881.0,1,48,505,72,270,36,27,54,12,5,0,1,64,964,0,0,1,0,0,0,1,0
65819.0,0,99,267,38,701,149,165,63,10,3,0,1,47,1383,0,1,0,0,1,0,0,0
51411.0,1,81,14,0,3,0,0,1,3,5,0,0,72,18,0,0,0,1,0,1,0,0
51983.0,0,95,631,0,115,10,7,30,10,7,0,1,61,793,0,1,0,0,0,0,0,0
30390.0,0,5,10,12,12,25,1,20,3,6,0,0,38,80,0,0,0,0,1,0,0,0
30983.0,0,50,51,4,50,12,1,49,3,8,0,1,62,167,0,1,0,0,0,1,0,0
66033.0,0,76,293,35,179,46,59,65,7,7,0,1,68,677,0,1,0,0,0,0,0,1
37284.0,1,46,11,1,2,2,1,6,3,6,0,0,50,23,0,0,0,0,1,0,0,0
57530.0,0,68,50,1,27,6,7,1,4,1,0,0,74,92,0,0,1,0,0,0,0,0
76800.0,0,33,173,26,255,35,71,81,7,1,0,1,60,641,0,0,0,0,1,0,0,0
63943.0,0,50,423,184,368,13,97,21,6,5,0,1,69,1106,0,1,0,0,1,0,0,0
37054.0,1,89,12,1,6,0,1,5,3,7,0,0,58,25,0,0,1,0,1,0,0,0
47175.0,1,81,167,2,44,6,2,19,4,8,0,1,63,240,0,0,1,0,0,0,1,0
31859.0,1,77,3,1,3,8,0,5,2,7,0,0,49,20,0,1,0,0,0,0,0,0
27215.0,2,50,30,5,22,8,9,28,4,6,0,0,64,102,0,1,0,0,0,0,0,0
70179.0,0,10,532,88,168,69,44,133,13,5,0,1,49,1034,0,0,0,1,0,0,0,0
24645.0,1,16,5,3,4,4,1,0,2,8,0,0,37,17,0,1,0,0,1,0,0,0
79865.0,0,12,71,99,278,185,121,38,5,1,0,1,71,792,0,1,0,0,0,0,0,0
44322.0,1,30,46,0,40,3,0,3,3,8,0,0,40,92,0,1,0,0,1,0,0,0
47958.0,0,8,268,11,88,15,3,22,5,5,0,1,73,407,0,1,0,0,0,1,0,0
63972.0,0,93,928,63,254,0,12,12,10,4,0,1,61,1269,0,0,1,0,0,1,0,0
75315.0,0,14,459,15,171,142,23,31,12,2,0,1,71,841,0,1,0,0,0,0,1,0
55517.0,1,53,483,0,108,0,6,36,6,9,0,1,75,633,0,0,0,1,1,0,0,0
75283.0,1,26,733,9,180,12,19,66,5,4,0,1,68,1019,0,0,0,1,1,0,0,0
27161.0,1,41,7,4,23,7,0,11,3,7,0,0,39,52,0,0,1,0,1,0,0,0
38201.0,0,19,233,0,23,0,0,12,5,8,0,1,65,268,0,0,0,1,0,0,1,0
45203.0,2,4,35,3,67,10,8,24,3,6,0,0,43,147,0,1,0,0,0,0,1,0
81574.0,0,89,1252,0,465,46,35,0,8,1,0,1,78,1798,0,0,0,1,0,0,1,0
60482.0,0,81,255,43,134,37,14,24,7,7,0,1,49,507,0,0,1,0,0,1,0,0
34633.0,2,31,8,1,5,0,0,1,2,6,0,0,69,15,0,1,0,0,0,0,1,0
78093.0,0,53,368,32,639,13,43,10,5,1,0,1,78,1105,0,0,1,0,0,0,1,0
82460.0,0,78,255,47,573,52,32,15,6,1,0,1,75,974,0,1,0,0,0,0,0,0
45903.0,0,80,33,8,10,2,10,3,3,4,0,0,59,66,0,0,1,0,0,0,1,0
40442.0,1,52,45,12,52,25,22,13,4,7,0,0,73,169,0,0,1,0,0,0,1,0
61482.0,0,39,48,58,68,16,66,43,6,2,0,0,60,299,0,1,0,0,1,0,0,0
34968.0,1,11,158,6,45,8,2,2,5,7,0,0,45,221,0,1,0,0,1,0,0,0
75794.0,0,33,754,160,625,63,32,48,12,3,0,1,38,1682,0,1,0,0,1,0,0,0
74268.0,0,83,199,66,315,97,174,41,5,2,0,1,70,892,0,1,0,0,1,0,0,0
13724.0,1,43,2,7,5,2,15,27,2,9,0,0,37,58,1,0,0,0,0,0,1,0
52569.0,0,54,85,0,3,0,0,7,4,3,0,0,58,95,0,0,0,1,0,1,0,0
48432.0,0,3,322,3,50,4,3,42,6,8,0,1,52,424,0,0,0,1,0,1,0,0
36108.0,1,68,141,8,129,3,11,47,4,9,0,1,41,339,0,1,0,0,0,1,0,0
76445.0,1,2,739,107,309,140,80,35,13,6,0,0,54,1410,0,1,0,0,1,0,0,0
36663.0,1,40,18,0,6,3,3,5,3,2,0,0,50,35,0,0,0,1,1,0,0,0
53843.0,0,64,378,0,88,19,4,73,3,7,0,1,60,562,0,0,1,0,1,0,0,0
90226.0,0,26,1083,108,649,253,151,108,12,2,0,1,69,2352,0,0,1,0,1,0,0,0
70638.0,0,69,1016,12,215,16,12,63,10,3,0,1,70,1334,0,0,1,0,0,0,0,0
44512.0,1,57,23,1,6,0,0,2,3,4,0,0,65,32,0,1,0,0,0,0,1,0
27116.0,1,78,12,1,21,2,2,3,3,7,0,0,64,41,0,1,0,0,1,0,0,0
54072.0,1,71,35,0,4,0,0,0,2,8,0,0,62,39,0,0,0,1,1,0,0,0
71855.0,0,59,548,31,422,0,112,28,11,3,0,1,48,1141,0,1,0,0,1,0,0,0
51250.0,1,28,342,32,230,34,32,40,4,9,0,1,35,710,0,0,0,0,0,1,0,0
60432.0,0,61,365,3,15,4,3,11,5,6,0,1,52,401,0,0,1,0,1,0,0,0
12393.0,0,38,5,6,15,11,7,13,3,9,0,0,47,57,0,0,0,0,1,0,0,0
64509.0,0,19,836,185,575,24,25,77,9,4,0,1,35,1722,0,1,0,0,0,1,0,0
33955.0,1,92,100,2,128,23,7,10,5,8,0,1,50,270,0,1,0,0,0,1,0,0
55434.0,1,21,238,115,215,169,69,76,13,4,0,1,41,882,0,1,0,0,1,0,0,0
28359.0,1,35,6,0,5,2,1,2,2,7,0,0,42,16,0,1,0,0,0,0,1,0
57100.0,1,9,158,11,99,15,11,17,7,3,0,0,38,311,0,1,0,0,0,1,0,0
52973.0,0,92,856,0,76,12,9,199,9,8,0,1,69,1152,0,0,1,0,1,0,0,0
51717.0,0,55,98,1,17,0,1,5,4,7,0,0,60,122,0,0,0,1,0,0,1,0
18793.0,1,14,4,16,20,0,17,20,4,8,0,0,54,77,0,1,0,0,1,0,0,0
50664.0,1,64,313,8,104,6,4,126,6,9,0,1,66,561,0,1,0,0,0,1,0,0
54414.0,1,49,109,18,16,24,26,18,5,4,0,0,62,211,0,1,0,0,0,0,1,0
54549.0,0,8,216,2,6,0,0,9,4,7,0,1,73,233,0,0,0,1,1,0,0,0
47111.0,0,35,595,71,153,120,112,41,10,9,0,0,54,1092,0,0,0,1,0,0,0,1
41003.0,0,11,123,133,142,71,44,88,8,6,0,1,62,601,0,0,0,1,0,0,0,0
19444.0,1,8,16,0,23,3,2,10,2,7,0,1,43,54,0,1,0,0,0,0,1,0
36301.0,1,53,11,12,35,3,5,12,3,7,0,0,49,78,0,0,0,0,0,0,1,0
42731.0,1,64,159,2,51,6,2,24,5,5,0,1,56,244,0,0,0,1,0,0,1,0
52854.0,1,43,105,0,10,0,1,0,4,5,0,0,66,116,0,0,0,1,1,0,0,0
22775.0,1,40,5,1,8,0,0,1,2,8,0,0,47,15,0,1,0,0,0,0,1,0
59821.0,0,11,629,0,70,0,0,35,7,8,0,1,70,734,0,0,0,1,1,0,0,0
50002.0,0,21,443,5,71,21,16,82,7,7,0,1,71,638,0,1,0,0,0,0,0,0
69755.0,0,23,217,77,373,111,23,93,12,1,0,0,80,894,0,1,0,0,1,0,0,0
44078.0,1,17,24,1,10,2,0,4,3,5,0,0,56,41,0,1,0,0,1,0,0,0
30560.0,1,6,9,1,5,4,5,7,3,7,0,0,49,31,0,0,1,0,0,0,1,0
35924.0,1,56,8,0,14,2,3,7,3,5,0,0,56,34,0,0,1,0,0,0,1,0
64140.0,0,71,1459,0,61,0,15,215,6,5,0,0,61,1750,0,0,0,1,0,0,0,0
56386.0,1,51,230,48,214,13,32,75,7,9,0,1,44,612,0,1,0,0,0,0,1,0
75774.0,1,27,340,21,134,258,14,56,8,4,0,1,44,823,0,0,0,0,0,0,1,0
39228.0,0,1,7,1,6,0,3,3,3,4,0,0,65,20,0,0,1,0,0,0,0,0
58494.0,0,56,298,7,68,4,0,19,6,6,0,1,51,396,0,0,1,0,1,0,0,0
58684.0,0,71,479,35,179,28,7,85,12,2,0,1,44,813,0,1,0,0,0,1,0,0
57136.0,0,18,267,140,599,34,12,127,7,6,0,1,58,1179,0,1,0,0,0,0,0,0
56551.0,1,48,67,4,32,17,2,16,4,4,0,0,75,138,0,0,0,1,0,0,0,1
22448.0,1,86,3,1,8,23,2,18,3,3,0,0,43,55,0,1,0,0,1,0,0,0
82014.0,0,48,980,37,265,35,163,31,12,6,0,0,64,1511,0,1,0,0,0,1,0,0
34213.0,1,2,50,4,28,6,3,26,2,9,0,0,62,117,0,1,0,0,0,0,0,1
157146.0,0,13,1,0,1725,2,1,1,0,1,0,0,48,1730,0,1,0,0,0,0,1,0
25358.0,0,57,19,0,5,0,0,8,3,6,0,0,78,32,0,0,0,1,0,0,0,1
35544.0,1,77,30,5,23,4,1,4,3,7,0,0,47,67,0,0,1,0,0,1,0,0
36634.0,0,0,213,9,76,4,3,30,5,7,0,1,71,335,0,0,1,0,0,0,1,0
62670.0,0,57,539,30,92,80,46,38,13,3,0,1,71,825,0,0,0,1,1,0,0,0
50334.0,0,24,284,16,160,84,16,134,6,6,0,1,53,694,0,0,0,0,0,0,1,0
72066.0,0,55,1003,34,536,134,51,34,6,2,0,1,44,1792,0,1,0,0,0,1,0,0
50729.0,1,62,239,13,143,45,4,52,7,6,0,1,67,496,0,0,0,1,0,1,0,0
34916.0,2,89,51,23,82,33,0,42,3,9,0,1,57,231,0,1,0,0,0,0,1,0
64892.0,0,77,527,24,230,32,24,65,12,4,0,1,49,902,0,1,0,0,0,0,0,0
43602.0,1,45,19,5,12,10,3,19,2,6,0,0,59,68,0,1,0,0,0,1,0,0
41473.0,1,80,21,8,20,15,3,9,3,7,0,0,40,76,0,0,0,0,0,1,0,0
63246.0,0,60,593,30,91,29,22,7,12,4,0,1,58,772,0,0,0,1,1,0,0,0
36732.0,1,71,21,5,3,10,1,7,4,2,0,0,66,47,0,0,0,1,1,0,0,0
37929.0,0,49,202,2,46,3,2,10,5,7,0,1,40,265,0,0,0,1,0,1,0,0
86610.0,0,66,446,107,768,33,196,53,6,2,0,1,74,1603,0,1,0,0,0,0,1,0
80141.0,0,20,1184,102,673,52,40,40,10,6,0,1,39,2091,0,0,1,0,1,0,0,0
69016.0,0,61,726,53,363,123,107,161,13,5,0,1,55,1533,0,1,0,0,1,0,0,0
20193.0,0,18,8,8,22,24,11,9,4,4,0,0,34,82,0,0,0,0,0,0,1,0
27573.0,1,45,50,15,110,39,15,15,4,8,0,1,50,244,0,1,0,0,1,0,0,0
15862.0,1,26,1,1,4,11,9,10,3,8,0,0,46,36,1,0,0,0,0,1,0,0
49544.0,1,0,308,0,73,0,0,23,8,7,0,1,49,404,0,0,0,1,1,0,0,0
33228.0,1,28,22,2,31,7,4,5,3,7,0,0,45,71,0,1,0,0,1,0,0,0
70440.0,0,49,690,117,499,76,102,88,7,3,0,1,47,1572,0,1,0,0,0,0,1,0
38232.0,1,84,43,5,28,7,6,33,3,5,0,0,54,122,0,1,0,0,0,0,1,0
22554.0,1,38,27,0,10,0,0,4,4,5,0,0,70,41,0,0,0,1,1,0,0,0
23536.0,1,53,6,0,3,0,0,1,3,3,0,0,42,10,0,0,0,1,1,0,0,0
49413.0,0,88,205,7,41,3,2,46,5,5,0,1,73,304,0,1,0,0,1,0,0,0
42231.0,1,99,24,0,8,0,1,4,3,5,0,0,56,37,0,1,0,0,1,0,0,0
78789.0,0,12,667,50,850,21,83,83,5,2,0,1,45,1754,0,0,1,0,0,0,0,0
56534.0,0,35,691,7,61,10,0,46,7,8,0,1,57,815,0,1,0,0,0,0,1,0
58350.0,0,5,493,26,206,116,80,80,12,6,0,1,54,1001,0,1,0,0,0,1,0,0
49090.0,0,45,494,5,82,7,0,100,9,7,0,1,74,688,0,1,0,0,0,1,0,0
61787.0,0,71,621,73,414,78,48,85,6,5,0,1,38,1319,0,0,1,0,0,0,0,0
18169.0,1,40,9,0,5,0,0,7,2,8,0,0,40,21,0,0,0,1,1,0,0,0
24336.0,1,82,1,6,2,8,2,12,2,7,0,0,44,31,0,0,0,0,0,1,0,0
18222.0,0,70,12,4,19,12,6,14,3,8,0,0,35,67,0,1,0,0,1,0,0,0
62335.0,0,87,243,131,217,85,6,26,13,2,0,0,73,708,0,1,0,0,0,0,0,0
42033.0,1,95,11,1,4,2,0,7,2,7,0,0,54,25,0,0,0,0,0,0,1,0
86580.0,0,72,532,21,127,26,20,20,5,1,0,1,42,746,0,0,0,1,1,0,0,0
41437.0,1,5,29,0,2,0,0,1,3,7,0,0,68,32,0,0,0,1,0,0,0,0
73705.0,0,86,612,91,520,258,107,107,8,5,0,1,74,1695,0,0,1,0,0,0,0,1
61064.0,0,80,387,126,342,0,45,180,11,6,0,1,49,1080,0,1,0,0,1,0,0,0
18358.0,1,49,6,8,19,16,4,4,4,7,0,0,36,57,0,1,0,0,0,1,0,0
55012.0,0,85,582,0,65,0,0,13,9,5,0,1,52,660,0,0,0,1,0,0,1,0
9722.0,1,7,6,17,16,6,16,42,3,8,0,0,52,103,1,0,0,0,0,0,1,0
38175.0,1,6,70,6,69,2,3,3,4,7,0,0,41,153,0,0,0,1,1,0,0,0
58656.0,0,25,962,12,194,16,24,12,13,6,0,1,69,1220,0,0,1,0,0,0,1,0
52117.0,0,55,112,10,107,30,0,20,4,7,0,1,60,279,0,1,0,0,0,0,1,0
64813.0,1,81,293,0,124,179,97,52,10,5,0,1,47,745,0,1,0,0,1,0,0,0
54222.0,0,98,199,12,31,3,12,7,5,3,0,0,52,264,0,0,0,1,1,0,0,0
83512.0,0,31,1060,61,835,80,20,101,10,1,0,1,39,2157,0,1,0,0,1,0,0,0
77520.0,0,30,940,44,396,0,88,58,7,4,0,1,66,1526,0,0,1,0,1,0,0,0
41154.0,0,98,44,2,11,2,3,7,4,5,0,0,47,69,0,1,0,0,0,0,1,0
80398.0,0,92,342,51,936,207,35,26,12,3,0,1,59,1597,0,1,0,0,1,0,0,0
18746.0,1,41,2,10,11,12,9,20,3,6,0,0,33,64,1,0,0,0,0,1,0,0
60230.0,0,78,520,20,367,39,81,40,6,5,0,1,69,1067,0,1,0,0,0,1,0,0
22108.0,1,46,5,3,9,6,2,6,3,7,0,0,48,31,0,1,0,0,1,0,0,0
44392.0,1,71,87,5,71,7,12,29,4,7,0,1,51,211,0,1,0,0,0,0,1,0
55424.0,0,6,462,61,184,10,53,107,9,6,0,1,49,877,0,0,0,1,1,0,0,0
17688.0,1,82,2,2,1,3,1,2,2,8,1,0,46,11,0,1,0,0,1,0,0,0
92491.0,0,71,979,44,935,29,25,22,12,3,0,1,42,2034,0,0,0,1,1,0,0,0
90273.0,0,32,704,129,853,120,74,111,7,2,0,1,34,1991,0,1,0,0,0,1,0,0
82571.0,0,28,861,31,558,62,95,79,13,2,0,1,63,1686,0,0,0,1,0,0,0,1
38513.0,1,20,172,3,115,16,0,18,5,8,0,1,43,324,0,0,0,1,0,1,0,0
16653.0,1,10,5,7,31,15,4,7,3,6,0,0,46,69,0,0,1,0,0,1,0,0
42586.0,1,7,194,2,56,0,0,0,6,8,0,1,70,252,0,1,0,0,0,0,1,0
23529.0,0,67,9,7,13,3,2,20,2,6,0,0,60,54,1,0,0,0,0,1,0,0
71107.0,0,61,533,10,217,198,174,195,13,4,0,1,74,1327,0,1,0,0,1,0,0,0
46910.0,1,36,48,0,14,0,0,6,3,6,0,0,61,68,0,0,0,1,0,0,1,0
37244.0,1,90,18,2,10,0,0,25,2,7,0,0,70,55,0,1,0,0,0,0,0,0
82427.0,0,35,482,147,509,104,107,107,12,1,0,0,59,1456,0,1,0,0,0,0,1,0
75342.0,0,38,204,97,97,21,118,26,10,4,0,1,67,563,0,0,0,0,0,1,0,0
70044.0,0,46,1073,0,250,153,14,14,5,5,0,1,71,1504,0,1,0,0,0,0,0,0
77437.0,0,70,560,21,442,29,44,29,13,1,0,1,62,1125,0,1,0,0,1,0,0,0
54984.0,0,51,173,13,131,32,3,6,6,7,0,1,66,358,0,1,0,0,1,0,0,0
42403.0,1,18,22,1,11,0,5,3,3,8,0,0,54,42,0,0,0,1,1,0,0,0
55761.0,0,97,136,1,12,0,3,32,3,6,0,1,61,184,0,1,0,0,0,0,1,0
37292.0,1,32,275,0,86,10,23,66,5,8,0,1,42,460,0,1,0,0,0,0,1,0
45576.0,0,9,56,19,29,2,14,25,3,8,0,0,80,145,0,0,0,1,0,1,0,0
70321.0,0,6,303,23,751,82,26,191,13,4,0,1,78,1376,0,1,0,0,0,0,1,0
58086.0,0,80,708,7,62,0,0,15,7,8,0,1,56,792,0,0,0,1,0,0,0,0
81795.0,0,74,324,132,693,27,118,88,7,2,0,1,73,1382,0,1,0,0,1,0,0,0
28389.0,0,49,1,5,3,7,4,8,2,7,0,0,78,28,1,0,0,0,0,0,1,0
69901.0,0,95,312,21,206,102,92,149,10,5,0,1,56,882,0,1,0,0,0,0,0,0
80360.0,0,56,1493,86,454,112,43,43,5,2,0,1,76,2231,0,0,0,1,1,0,0,0
31859.0,1,3,3,4,7,15,8,11,3,7,0,0,45,48,0,0,0,0,0,1,0,0
51569.0,0,39,380,0,47,6,0,34,7,8,0,1,76,467,0,0,0,1,0,0,0,1
16014.0,1,42,3,9,4,7,8,7,4,3,0,0,46,38,1,0,0,0,0,1,0,0
41120.0,1,80,24,2,23,0,8,24,3,6,0,0,57,81,0,1,0,0,1,0,0,0
39763.0,1,9,80,1,60,4,6,16,2,9,0,1,54,167,0,0,1,0,0,1,0,0
38725.0,1,52,31,0,6,2,1,5,4,4,0,0,70,45,0,0,0,1,1,0,0,0
77981.0,1,78,138,120,204,16,126,60,7,5,0,1,53,664,0,1,0,0,1,0,0,0
62905.0,0,68,166,75,96,119,107,59,8,4,0,1,61,622,0,0,0,0,1,0,0,0
13533.0,1,45,12,3,8,8,0,17,3,7,0,0,46,48,0,0,0,0,0,0,0,0
59481.0,0,47,178,3,85,71,66,58,8,2,0,0,50,461,0,1,0,0,0,0,1,0
72117.0,0,34,707,20,171,65,60,50,9,5,0,1,48,1073,0,1,0,0,1,0,0,0
21955.0,1,81,5,1,7,17,14,11,3,6,0,0,39,55,0,0,0,0,1,0,0,0
67131.0,0,72,465,71,250,93,35,62,12,6,0,1,69,976,0,1,0,0,1,0,0,0
36802.0,1,23,16,1,2,0,0,1,3,5,0,0,45,20,0,0,0,1,0,1,0,0
47808.0,0,30,123,1,26,2,0,72,3,7,0,0,50,224,0,0,1,0,1,0,0,0
25509.0,1,15,40,3,30,10,7,11,3,9,0,0,51,101,0,0,0,1,0,0,0,0
85431.0,0,54,376,53,462,168,53,53,7,0,0,0,73,1165,0,0,0,1,0,0,1,0
42664.0,0,44,21,0,3,0,0,0,3,6,0,0,58,24,0,1,0,0,1,0,0,0
28973.0,0,59,206,0,46,3,2,12,5,8,0,1,48,269,0,0,0,1,1,0,0,0
39435.0,1,16,71,0,18,0,0,13,2,7,0,0,52,102,0,0,0,1,0,0,1,0
65370.0,0,1,71,22,112,138,89,29,13,1,0,0,41,461,0,0,0,0,1,0,0,0
20194.0,1,64,0,4,7,11,10,15,3,6,0,0,46,47,1,0,0,0,0,1,0,0
42473.0,1,72,93,1,21,0,4,25,4,5,0,0,49,144,0,0,0,1,0,1,0,0
64590.0,0,98,920,138,168,36,46,30,10,6,0,1,57,1338,0,1,0,0,1,0,0,0
71232.0,0,91,653,17,170,34,26,17,10,7,0,1,66,917,0,1,0,0,0,0,1,0
34600.0,1,8,199,33,60,8,3,15,5,8,0,1,54,318,0,1,0,0,0,0,1,0
46904.0,1,20,153,4,56,0,9,31,4,8,0,1,58,253,0,1,0,0,0,1,0,0
49094.0,0,6,376,0,38,11,8,69,6,6,0,1,52,502,0,1,0,0,1,0,0,0
36075.0,1,54,46,0,30,12,1,30,4,6,0,0,42,119,0,1,0,0,0,0,1,0
60839.0,1,72,600,21,128,223,150,128,12,8,0,0,46,1250,0,0,0,0,0,0,1,0
82122.0,0,89,734,22,350,151,25,100,13,1,0,0,63,1382,0,0,0,0,0,0,1,0
34074.0,1,69,135,1,41,10,1,67,3,6,0,0,73,255,0,1,0,0,0,0,1,0
28520.0,1,55,11,0,10,0,2,20,2,6,0,0,65,43,0,0,1,0,1,0,0,0
62535.0,0,13,163,48,90,0,45,52,8,3,0,0,70,398,0,1,0,0,0,1,0,0
36273.0,1,80,29,3,30,3,2,9,3,6,0,0,48,76,0,0,1,0,0,1,0,0
63404.0,0,97,734,26,70,11,44,17,4,4,0,1,61,902,0,1,0,0,0,0,1,0
78416.0,0,99,453,38,279,188,38,183,10,3,0,1,49,1179,0,1,0,0,0,0,1,0
75702.0,0,87,1073,0,629,145,37,37,13,6,0,1,51,1921,0,1,0,0,0,0,1,0
59385.0,1,85,135,0,10,0,4,36,4,5,0,0,74,185,0,0,1,0,0,0,1,0
44689.0,1,82,18,0,5,0,0,11,2,7,0,0,74,34,0,1,0,0,1,0,0,0
7144.0,0,92,81,4,33,5,2,291,1,0,0,1,59,416,0,0,0,1,0,1,0,0
90369.0,0,2,292,51,981,224,23,17,6,1,0,1,69,1588,0,1,0,0,1,0,0,0
63159.0,0,74,965,34,586,89,86,37,8,3,0,0,51,1797,0,0,0,1,0,1,0,0
46757.0,0,71,777,30,163,0,51,122,7,9,0,1,62,1143,0,0,0,1,0,1,0,0
79734.0,0,72,572,8,232,23,62,17,6,1,0,1,56,914,0,0,1,0,1,0,0,0
63207.0,0,68,438,169,565,91,169,70,6,7,0,0,33,1502,0,1,0,0,0,0,1,0
72071.0,0,4,531,69,300,150,138,150,8,2,0,1,71,1338,0,1,0,0,0,0,0,0
21840.0,1,80,17,0,9,0,0,1,3,9,0,0,42,27,0,0,0,1,0,0,1,0
58582.0,0,15,402,35,106,101,77,42,9,5,0,1,43,763,0,0,0,0,0,0,1,0
72282.0,0,70,503,27,419,90,139,153,9,7,0,1,74,1331,0,1,0,0,0,1,0,0
50387.0,0,91,369,9,87,12,14,34,8,5,0,1,69,525,0,1,0,0,1,0,0,0
32583.0,1,10,5,0,3,0,0,1,2,7,0,0,64,9,0,0,0,1,0,0,1,0
62568.0,0,99,362,17,398,80,35,61,5,4,0,1,63,953,0,1,0,0,0,0,1,0
44635.0,1,25,56,0,9,0,0,3,3,7,0,0,54,68,0,0,1,0,0,0,0,0
63967.0,0,57,387,84,141,73,35,162,12,2,0,1,57,882,0,1,0,0,1,0,0,0
